TAG,ANIMAL_TYPE,CALL_TYPE,START_TIME,AOL_RMS,AOL_200ms,AOL_SEL,NL,DURATION,SNR,DEPTH,DIVE_CONTEXT,VESSEL
gm12_207a,Male,sk,12333.3,119.190705123668,123.117131906184,118.32133410366,107.304906400512,0.818583333333333,11.8857987231563,10.0944320027212,Surface,NoVessel
gm12_207a,Male,sk,12336.2,113.355902026351,116.519337828596,113.899031558716,107.177688526726,1.13321666666667,6.17821349962576,10.0823864292578,Surface,NoVessel
gm12_207a,Male,skp,12348.8,123.654426948247,122.070026760451,113.71409260904,109.214800907814,0.101383333333333,14.4396260404331,10.11296620151,Surface,NoVessel
gm12_207a,Male,sk,12351.1,126.3291332959,129.755395223682,126.208699207176,109.702371894384,0.97265,16.6267614015159,10.0108606266999,Surface,NoVessel
gm12_207a,Male,sk,12496.7,120.48909581358,124.170958731613,119.278907047518,108.243111251197,0.7568,12.245984562383,12.836361930887,Surface,NoVessel
gm12_207a,Male,sk HF,12717.3,134.272853413279,135.216046149834,128.871048763606,112.73972480543,0.288283333333333,21.5331286078483,16.1559879180385,Surface,NoVessel
gm12_207a,Male,sk HF,12731.3,116.670175460655,118.963079660846,115.513596937125,107.97176968278,0.7662,8.69840577787534,11.3784646613591,Surface,NoVessel
gm12_207a,Male,sk HF,12889.8,114.923440366747,119.169863122864,115.30215226292,113.914913558832,1.09111666666667,1.00852680791421,4.1376606380323,Surface,NoVessel
gm12_207a,Male,sk HF,12907.6,115.607225582012,117.913317522926,115.638813921521,108.484657182585,1.0073,7.12256839942732,3.04754273628942,Surface,NoVessel
gm12_207a,Male,sk HF,12909.3,117.473481899283,123.132940072668,118.363932770201,106.906678288978,1.22756666666667,10.5668036103046,2.17182068564016,Surface,NoVessel
gm12_207a,Male,sk,13069.2,119.856889274705,120.574300538416,115.431961293762,102.491478442629,0.361,17.3654108320765,0.823448265133936,Surface,NoVessel
gm12_207a,Male,sk HF,13663.4,122.693506149,123.401708569984,121.194860956059,120.192347447724,0.708166666666667,2.50115870127589,352.356305983984,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk,13760,134.272767341781,135.828598396661,129.966701534395,119.089795544154,0.371016666666667,15.1829717976276,112.155197445724,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk,13765.8,139.801621595296,140.619060605137,133.856508133673,112.711852091735,0.254383333333333,27.0897695035613,99.9480083164594,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk,13768.3,129.489756449863,135.290483240638,128.8978255853,116.38668904449,0.872583333333333,13.1030674053737,94.4418283270828,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk HF,13774.6,121.092046640981,123.652962079,120.346199011823,117.090269158457,0.8422,4.00177748252384,80.3721939713054,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk HF,13791.4,116.703928446146,121.222429455306,119.569279024258,109.651317202437,1.93435,7.05261124370974,47.4547050884719,Deep_Dive_Descent,NoVessel
gm12_207a,Male,skp,13964.6,138.529297271993,134.546217229305,121.437060884977,98.9077815528578,0.0195333333333333,39.6215157191348,1.42279035926614,Surface,NoVessel
gm12_207a,Male,sk,14057.7,122.359324774091,122.104257081957,114.463847703712,109.664527339343,0.16235,12.694797434748,1.47322673620265,Surface,NoVessel
gm12_207a,Male,sk HF,14139.5,120.054112347713,120.992529156026,117.290721014627,103.395958961556,0.52925,16.6581533861563,4.87917035806726,Surface,NoVessel
gm12_207a,Male,sk HF,14144.1,111.846228577048,115.777266794302,112.167377381394,102.713741913439,1.07675,9.13248666360866,7.95949801028399,Surface,NoVessel
gm12_207a,Male,sk,14151,112.239875251547,112.824319749711,109.430562774855,104.509324245382,0.523683333333333,7.73055100616454,12.9799734317699,Surface,NoVessel
gm12_207a,Male,sk,14207.9,124.575324936762,124.034249706148,116.827555973123,103.809909547262,0.167966666666667,20.7654153895002,24.5974151106937,Surface,NoVessel
gm12_207a,Male,sk,14227.2,130.06486110359,131.547078802859,127.433472052333,102.507659762161,0.545583333333333,27.5572013414291,12.9049890144299,Surface,NoVessel
gm12_207a,Male,sk,14484.4,131.144908178647,132.781542626226,128.470453977161,121.051600512103,0.5402,10.0933076665441,2.31869546067126,Surface,NoVessel
gm12_207a,Male,sk,14497.4,125.642577446872,128.967578305735,124.093557847015,132.591159615949,0.7,-6.94858216907653,1.61442361228367,Surface,NoVessel
gm12_207a,Male,sk,14503.4,135.379882042403,136.558169976662,129.926806534798,130.901845837439,0.2849,4.47803620496417,1.33633192393566,Surface,NoVessel
gm12_207a,Male,sk HF,14587.1,121.811078206429,121.282520869854,110.267225703932,111.741854323316,0.0700833333333333,10.0692238831133,22.5953168066178,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,14599.2,127.437709461376,132.343723020301,127.911691382397,119.536635369134,1.11531666666667,7.90107409224242,38.2039208362368,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,skp,14618.8,136.812342226526,135.546127792936,126.647101568305,110.474611155182,0.0962666666666667,26.3377310713439,63.8409765373199,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,14751.2,117.66803493591,120.067530054337,118.970139263883,114.451486907446,1.34961666666667,3.21654802846319,366.767488690252,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,14771.7,120.687114763139,125.240111535324,122.272749841415,117.750855887759,1.44066666666667,2.93625887538039,412.205886171641,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk,15964.6,132.37970491983,134.717608795289,129.996477999772,99.4321666795192,0.577666666666667,32.9475382403107,2.94862053512538,Surface,NoVessel
gm12_207a,Male,sk,15966.9,134.297332885076,135.459143409534,132.166739045059,105.180281276807,0.612266666666667,29.1170516082692,2.41896224523972,Surface,NoVessel
gm12_207a,Male,sk HF,16074.8,125.114042404139,126.985433684845,122.170399167347,122.58830425097,0.507733333333333,2.52573815316927,181.543221446768,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16075.6,122.191405539604,123.573224962838,122.785019861679,121.8128828542,1.14646666666667,0.37852268540361,183.89562207461,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16103.2,127.113437949327,130.423126711893,130.227126227695,122.713215966037,2.04818333333333,4.40022198328997,256.88181562738,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16110,128.594860414238,131.743427917411,127.834808748689,121.022905434263,0.83945,7.57195497997417,275.392896298545,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16118.6,123.465138157782,126.360171222779,123.979493416597,123.441781551599,1.12573333333333,0.0233566061828701,297.558127570278,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16120.6,123.276854352988,124.623203702499,122.64827043265,125.214937857423,0.86525,-1.93808350443439,302.753852983174,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk,16132.3,129.369351802703,131.15679625616,125.280183464935,123.507249784302,0.390016666666667,5.86210201840076,333.858120882131,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16147.4,135.552702246352,133.211823564232,124.465288415393,122.161934295197,0.07785,13.3907679511546,372.872551110888,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk TCC,16156,128.193021344894,129.114133365613,126.033604512219,123.721197513413,0.608216666666667,4.47182383148063,394.599294263723,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16162.6,126.821669440217,127.21617794547,121.393168339581,127.264329780518,0.286516666666667,-0.442660340300095,413.086823768622,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16163.1,129.34351248387,130.65736123631,124.988200405567,126.030429760443,0.366833333333333,3.31308272342696,414.8186040421,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,16168.8,132.338848799371,136.058349949132,132.772275061796,128.453330457994,1.10495,3.88551834137692,431.936941118654,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk,16555.2,149.019297135065,149.385941636082,143.273824146273,119.330262140279,0.26635,29.6890349947861,217.616358948783,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk HF,16626.3,122.542949653874,128.357629843227,126.441164282979,111.866122931627,2.4537,10.6768267222468,54.3184839501597,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk,17479.7,126.521570740231,132.137792519474,126.603028439838,110.767556180862,1.01893333333333,15.7540145593691,3.92749853726255,Surface,NoVessel
gm12_207a,Male,sk,19783.5,135.536268760365,137.930963551893,132.975023184642,106.455668289274,0.554466666666667,29.0806004710906,8.55476159434471,Surface,NoVessel
gm12_207a,Male,sk HF,19924.4,120.079416317521,129.279353826423,125.912991266546,103.939530097461,3.8314,16.1398862200601,6.67809203882236,Surface,NoVessel
gm12_207a,Male,sk,19930,128.385050900228,129.855288904663,124.237777725563,114.278861215039,0.384833333333333,14.1061896851893,6.55290607967721,Surface,NoVessel
gm12_207a,Male,sk,19934.1,122.71176716103,123.847501007986,119.071795633995,123.185196364618,0.432516666666667,-0.473429203587961,6.73625708677945,Surface,NoVessel
gm12_207a,Male,sk,19936.8,119.327091107106,120.759866586647,115.535215964525,108.034893660255,0.41765,11.2921974468512,6.64527268377504,Surface,NoVessel
gm12_207a,Male,sk,19940.1,116.926222920337,118.485781041793,112.178831122468,106.226127242955,0.335166666666667,10.7000956773821,6.33647678524436,Surface,NoVessel
gm12_207a,Male,sk,19948.6,125.32624641186,126.392740232477,120.097217677642,110.30112840859,0.299983333333333,15.0251180032702,5.5451787173137,Surface,NoVessel
gm12_207a,Male,sk,19952.2,120.213485222295,120.939457312801,114.90409242588,118.528716050903,0.294483333333333,1.68476917139156,4.99071744537238,Surface,NoVessel
gm12_207a,Male,sk,19955.6,121.558337454869,122.895790299848,116.540064061235,121.488572277151,0.3149,0.069765177718873,4.52305428964181,Surface,NoVessel
gm12_207a,Male,sk,21748.3,138.062786158035,138.136154215506,131.179618541285,133.098362756118,0.204966666666667,4.9644234019176,292.99118436144,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk,21753,144.416117979839,147.738324719205,142.121201639433,115.848287813414,0.589533333333333,28.5678301664251,302.641361608353,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk,22170.5,140.240445205345,140.014553030156,132.894520170656,119.979377388984,0.18425,20.261067816361,274.675645948072,Deep_Dive_Descent,NoVessel
gm12_207a,Male,sk HF,22951.3,138.227496749686,141.437907445538,137.617527923144,113.751016288588,0.868966666666667,24.4764804610975,375.053502143593,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,sk HF,22959,137.280577767881,140.9371254804,135.896817852437,111.887919977233,0.72715,25.3926577906481,390.22975394124,Deep_Dive_Ascent,NoVessel
gm12_207a,Male,skp,24676.8,147.633749297465,145.242531727852,132.467244525612,121.086795614917,0.0304333333333333,26.5469536825487,221.53346625363,Deep_Dive_Descent,NoVessel
gm12_207a,Male,skp,24689.1,122.568702089378,122.420001378586,112.230119416768,120.182133933916,0.0925,2.38656815546219,189.978295372729,Deep_Dive_Descent,NoVessel
gm12_207a,Male,skp,24697,153.913946155829,149.902515003492,136.731852532613,119.412501884788,0.0191333333333333,34.5014442710412,170.971376781285,Deep_Dive_Descent,NoVessel
gm12_207a,Male,skp,24702.9,133.614073411518,129.335185399763,116.081520508757,118.172046128162,0.01765,15.4420272833557,156.926462190625,Deep_Dive_Descent,NoVessel
gm12_207a,Male,skp,24738.9,145.837421102483,142.393020236268,129.397679674414,120.482176504985,0.0227,25.3552445974973,72.9928235762381,Deep_Dive_Descent,NoVessel
gm12_207c,Female,sk,14225.9,129.377690678693,129.742814141974,124.484704316854,103.990019402224,0.324116666666667,25.3876712764692,4.20084801100891,Surface,NoVessel
gm12_207c,Female,sk,14235.2,126.574320976124,127.400243868193,122.154803266954,101.227451306921,0.36145,25.3468696692029,4.65014212465069,Surface,NoVessel
gm12_207c,Female,sk,14245.4,131.606279131606,133.178705827652,127.624525979096,102.439888826071,0.399783333333333,29.1663903055352,3.66964291601979,Surface,NoVessel
gm12_207c,Female,sk,14252.9,125.586158398725,126.940621813458,121.526214416608,100.549964594004,0.39265,25.0361938047213,1.78338406165222,Surface,NoVessel
gm12_207c,Female,sk,14260.4,122.849179321683,125.151892064708,122.337056901239,100.836201911651,0.888766666666667,22.0129774100326,2.98501460400877,Surface,NoVessel
gm12_207c,Female,sk,14263.7,125.567079734562,129.823770823351,124.87682460764,99.9363883942802,0.85305,25.6306913402814,3.43967492105678,Surface,NoVessel
gm12_207c,Female,sk,14270.3,109.648313560125,111.620745169317,107.612669148226,100.167915872398,0.6258,9.48039768772638,1.81736768361329,Surface,NoVessel
gm12_207c,Female,sk,14294.8,128.286297916247,128.821160745526,124.613569576611,102.259713805675,0.429266666666667,26.026584110572,16.2558741137543,Surface,NoVessel
gm12_207c,Female,sk,14299.6,128.029237015682,128.592144886553,123.465572341444,102.811315447896,0.34965,25.2179215677857,17.9541174172574,Surface,NoVessel
gm12_207c,Female,sk,14303,126.306741961222,129.510231094135,125.221930699791,104.288715276065,0.778966666666667,22.0180266851573,19.0405170245939,Surface,NoVessel
gm12_207c,Female,sk,14309,126.731134401892,127.822434682393,122.20888145577,106.434958433553,0.353,20.2961759683383,20.7218519290306,Surface,NoVessel
gm12_207c,Female,sk,14323,136.165989595027,139.397291470903,134.795150978685,105.107278513497,0.729316666666667,31.0587110815302,23.6119191992954,Surface,NoVessel
gm12_207c,Female,sk,14327.7,124.460232519575,126.816361086444,124.059466543977,104.494905822187,0.91185,19.965326697388,23.8944970589913,Surface,NoVessel
gm12_207c,Female,sk,14331.4,126.859579556262,128.71544342472,126.131143699532,104.280215979799,0.845583333333333,22.5793635764628,24.1565371049039,Surface,NoVessel
gm12_207c,Female,sk,14335.2,128.821708112143,129.884661380903,125.950729362616,106.201095381177,0.5163,22.620612730966,24.2811002791617,Surface,NoVessel
gm12_207c,Female,sk,14345.9,124.151534285544,125.707956211667,120.093986105939,104.486094145556,0.392866666666667,19.6654401399884,24.3349718027156,Surface,NoVessel
gm12_207c,Female,sk,14349.3,128.855206311906,129.616576545811,126.177401020871,104.389533620986,0.539783333333333,24.4656726909201,24.0591716561798,Surface,NoVessel
gm12_207c,Female,sk,14352.3,136.687935605902,138.31878267305,132.753182335662,104.155748573168,0.404133333333333,32.5321870327343,24.0046991446029,Surface,NoVessel
gm12_207c,Female,sk,14357.4,131.650778915997,132.471654165656,128.931203853554,104.462578006652,0.534616666666667,27.1882009093458,23.8503604907552,Surface,NoVessel
gm12_207c,Female,sk,14417.1,132.271933599529,133.221380107176,129.184369820026,99.9466761757191,0.491183333333333,32.3252574238098,1.83483396835608,Surface,NoVessel
gm12_207c,Female,sk,14458.2,125.52913624622,126.775890047347,122.47679643584,104.704605503335,0.495183333333333,20.8245307428854,2.39333669807891,Surface,NoVessel
gm12_207c,Female,sk,14461.9,134.153546452017,136.407556674327,130.738271354596,104.550780910781,0.455483333333333,29.602765541236,2.54817485974124,Surface,NoVessel
gm12_207c,Female,sk,14488.3,123.417878696909,124.846431364918,119.783593404661,107.060049259093,0.433083333333333,16.3578294378161,2.04245724130506,Surface,NoVessel
gm12_207c,Female,sk,14494.4,127.720575027258,130.745660806781,125.835654826711,103.567258069513,0.6479,24.1533169577445,2.59807802091864,Surface,NoVessel
gm12_207c,Female,sk,14521.1,131.268371722789,132.640805275577,127.517549426482,103.964295851983,0.421616666666667,27.3040758708056,3.7200422678584,Surface,NoVessel
gm12_207c,Female,sk,14550.4,124.79648634274,126.457015845823,120.798952848385,100.84501298513,0.398333333333333,23.95147335761,2.14843537112569,Surface,NoVessel
gm12_207c,Female,sk,14600.6,130.552469465238,131.721063746352,127.277296467371,105.381194647558,0.470416666666667,25.1712748176797,3.01804955438479,Surface,NoVessel
gm12_207c,Female,sk,14604.5,130.764461155311,132.486293996253,127.567362931263,105.046767925884,0.47895,25.7176932294271,3.00623705329495,Surface,NoVessel
gm12_207c,Female,sk,14608.3,128.255381533006,130.326731710575,125.283993238735,102.207534200636,0.5045,26.0478473323694,2.74312787633039,Surface,NoVessel
gm12_207c,Female,sk,14667.6,132.094954466624,132.936642054695,127.166088767599,101.137275423752,0.32145,30.9576790428722,4.25270383930028,Surface,NoVessel
gm12_207c,Female,sk,14700.8,118.852239858462,122.123985228676,117.145384818653,99.0918612226018,0.675016666666667,19.7603786358598,3.00211314727,Surface,NoVessel
gm12_207c,Female,sk,14714.6,125.492560038119,125.650970209354,121.680012025708,106.597463783045,0.415666666666667,18.8950962550738,3.08332617344571,Surface,NoVessel
gm12_207c,Female,sk,14762.1,127.749100989558,128.785962103652,124.117154925878,101.022200380448,0.433316666666667,26.7269006091097,3.53432811656141,Surface,NoVessel
gm12_207c,Female,sk,14768.5,127.094804356785,127.632567083991,122.231640527105,101.073710376326,0.32635,26.0210939804597,4.43200798410921,Surface,NoVessel
gm12_207c,Female,sk,14776.9,127.228193959382,127.982126809724,122.715772245119,99.8470719272378,0.3538,27.3811220321446,2.62612210038566,Surface,NoVessel
gm12_207c,Female,sk HF,15325.7,109.919855142117,110.23255874302,107.417990995046,108.910253643546,0.5621,1.00960149857151,12.5044527977477,Surface,NoVessel
gm12_207c,Female,sk,16323.8,138.41426865739,137.003522611072,129.764534493459,123.449735032064,0.136466666666667,14.9645336253261,12.8738797458153,Surface,NoVessel
gm12_207c,Female,sk,16346.7,121.067308296575,123.521434964772,118.545309205219,106.823663516637,0.5595,14.2436447799383,10.762763266368,Surface,NoVessel
gm12_207c,Female,sk,16531.5,115.273112606693,116.378119867737,110.634697325305,96.9358274007499,0.343683333333333,18.3372852059428,3.21148255966569,Surface,NoVessel
gm12_207c,Female,sk HF,18112,114.202105089333,116.139343348575,112.567034137917,106.179076752706,0.686266666666667,8.02302833662686,18.4896731651308,Surface,NoVessel
gm12_207c,Female,skp,21248.3,134.463941034182,132.195215419315,120.442720347627,103.145731024337,0.0396166666666667,31.3182100098444,4.93799719243996,Surface,NoVessel
gm12_207c,Female,skp,21252.3,135.594779855171,131.646395199153,118.912425981572,103.140919475473,0.0214666666666667,32.4538603796982,4.36443786750158,Surface,NoVessel
gm12_207c,Female,skp,21255.9,131.749576132315,129.607992549105,117.916081400106,102.302421988878,0.0413666666666667,29.4471541434369,3.81362178403941,Surface,NoVessel
gm12_207c,Female,skp,21260.5,133.003428631968,128.675731408375,116.525253813082,102.661090075871,0.0225,30.3423385560975,3.16492494358214,Surface,NoVessel
gm12_207c,Female,skp,21266.9,128.39072480826,126.525299026345,115.21969322113,106.340908942127,0.0481833333333333,22.0498158661328,1.62286014577826,Surface,NoVessel
gm12_207c,Female,skp,21276.7,129.984826530504,127.848693674923,115.888042411071,107.382628317987,0.0389333333333333,22.6021982125172,4.73704522270523,Surface,NoVessel
gm12_207c,Female,skp,21280.9,130.589486000136,125.927334199098,112.859778621338,109.749940970096,0.0168666666666667,20.83954503004,5.81864559899265,Surface,NoVessel
gm12_207c,Female,skp,21296.4,135.194959584855,130.828577784483,118.599400733256,111.398046261376,0.0219,23.7969133234784,2.04273367189591,Surface,NoVessel
gm12_207c,Female,skp,21302.2,134.908856184287,131.622824012615,119.296915754061,123.792043100473,0.0274666666666667,11.1168130838135,1.27231002436654,Surface,NoVessel
gm12_207c,Female,skp,21305.9,129.078674585676,127.344627769545,114.219722795404,103.675860411572,0.0326666666666667,25.4028141741044,3.28007203413673,Surface,NoVessel
gm12_207c,Female,skp,21440.8,130.639805517932,127.023252927588,115.5674094082,102.96685179285,0.0311,27.6729537250812,4.95629923312423,Surface,NoVessel
gm12_207c,Female,skp,21500.1,132.965033200919,129.265265086735,118.637258002674,103.381180497744,0.0369166666666667,29.5838527031758,3.60033628222652,Surface,NoVessel
gm12_207c,Female,skp,21503.1,128.404984245819,125.380431318297,114.049672167516,104.358955260538,0.0366833333333333,24.0460289852808,3.81054880472847,Surface,NoVessel
gm12_207c,Female,skp,21507.1,129.521507274085,126.568178870087,116.216225747851,103.804941257171,0.0467166666666667,25.7165660169143,4.01936181959405,Surface,NoVessel
gm12_207c,Female,skp,21536.1,135.002308187329,131.150764567326,120.786790040742,103.91953813117,0.0378833333333333,31.0827700561591,5.24441100803768,Surface,NoVessel
gm12_207c,Female,skp,21580.2,129.300532130796,126.204922689618,115.921811759315,102.949095715262,0.0459333333333333,26.3514364155337,5.10285675932594,Surface,NoVessel
gm12_207c,Female,skp,21583.2,134.014827081013,132.09739051562,121.659079339782,103.255405472862,0.0581333333333333,30.7594216081516,5.22335371307713,Surface,NoVessel
gm12_207c,Female,skp,21678.7,140.191059519818,135.422013544757,122.735734624488,102.987908968331,0.0179666666666667,37.2031505514862,12.000561291716,Surface,NoVessel
gm12_207c,Female,skp,21714.3,134.372570518373,132.673619065274,121.941466147049,103.531326575765,0.0571333333333333,30.8412439426085,4.56487316333473,Surface,NoVessel
gm12_207c,Female,skp,21806.2,134.062963012685,133.096530043169,124.832400020434,102.757718182278,0.119383333333333,31.3052448304062,1.42056960128183,Surface,NoVessel
gm12_207c,Female,skp,21877.5,130.132363488005,128.58560322804,119.200201810578,104.275358299479,0.0806833333333333,25.8570051885268,4.74970641984752,Surface,NoVessel
gm12_207c,Female,sk,21880.5,130.712125624293,129.935906735531,121.981552803735,107.627135568675,0.13395,23.084990055618,3.32131967945799,Surface,NoVessel
gm12_207c,Female,sk,21882.9,126.802914900794,125.788208764387,118.147873459141,105.307052595363,0.1363,21.4958623054305,1.7434093537021,Surface,NoVessel
gm12_207c,Female,sk,21893.4,133.936019561392,133.323652271113,125.493933084968,105.827387912819,0.14315,28.1086316485723,3.49275934744432,Surface,NoVessel
gm12_207c,Female,sk,21900.6,135.23115064299,134.614568964192,126.915634389305,104.628598876134,0.147383333333333,30.6025517668563,4.22033601631212,Surface,NoVessel
gm12_207c,Female,sk,21901.1,125.940964790486,124.277184782887,116.844133276859,104.374639016477,0.123116666666667,21.5663257740085,4.24031410694889,Surface,NoVessel
gm12_207c,Female,sk,21933.6,132.866058457328,131.833387328768,124.786154383864,102.982340755768,0.1556,29.8837177015595,4.72842227335621,Surface,NoVessel
gm12_207c,Female,sk,21936.6,132.032015822115,131.262197282961,124.304882548787,101.347406275108,0.168766666666667,30.6846095470064,4.97760110035091,Surface,NoVessel
gm12_207c,Female,sk,9646.7,133.363071347918,135.759257355683,132.85542589686,99.0078729013088,0.889683333333333,34.3551984466089,2.30090641156495,Surface,NoVessel
gm12_207c,Female,sk,9649.2,138.231775645213,140.252657429516,138.075998544118,100.604457931438,0.964766666666667,37.6273177137748,2.9099800931639,Surface,NoVessel
gm12_207c,Female,sk,9653.6,137.003048059006,139.73674776493,136.476486531897,100.04087062932,0.885816666666667,36.9621774296864,3.74361306275,Surface,NoVessel
gm12_207c,Female,sk,9664,135.415823844031,137.136298123074,134.070910379693,98.0165051809254,0.733683333333333,37.3993186631051,4.05680819119956,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,10149.8,112.477032011852,117.083758383897,112.908295991524,105.977746156192,1.1044,6.49928585565933,20.5834136309681,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,10151.3,118.352476030653,119.864609477865,115.77396434231,107.280260270357,0.552266666666667,11.0722157602959,20.3375927181254,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,10152.1,121.315256772043,122.926338160102,118.067539307974,107.432463857645,0.4734,13.8827929143982,20.2725650836687,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,10158.5,116.612989730667,121.244849505128,116.258414391458,108.558553247476,0.9216,8.05443648319059,19.0691216656725,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,10165.9,110.775985778833,112.7717680306,107.301994318596,106.439299517144,0.449366666666667,4.33668626168962,16.8201114454052,Surface,NoVessel
gm12_207d,Indeterminate,skp,10431.1,139.440238626392,135.629769856386,123.960659911246,98.913065518589,0.0283166666666667,40.5271731078032,3.78038769192301,Surface,NoVessel
gm12_207d,Indeterminate,sk,10680.5,111.507137897335,113.212175907022,109.778999139017,97.8869797038569,0.671716666666667,13.6201581934779,9.01322006112101,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,11382.4,111.606620158094,111.14442145529,103.984988708099,101.084820747204,0.172916666666667,10.5217994108901,10.6192003947876,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,11383.2,112.938788761806,118.964308959329,113.192461938638,100.64042302719,1.06015,12.2983657346166,10.9925728398058,Surface,NoVessel
gm12_207d,Indeterminate,sk,11385,104.272020104019,104.137037580593,97.3014591657961,99.6808925383765,0.200883333333333,4.59112756564266,11.6921139972532,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,11396,111.918271685976,113.848300957956,110.7396258353,99.384360226135,0.762316666666667,12.5339114598415,11.7390736083136,Surface,NoVessel
gm12_207d,Indeterminate,sk HF,11498.9,106.432822068329,107.161816649454,102.369743118159,99.2315205595946,0.392366666666667,7.20130150873408,17.1089550081963,Surface,NoVessel
gm12_207d,Indeterminate,sk,11541.8,118.257545662806,116.822182362808,109.844687748726,98.1844095015717,0.144116666666667,20.0731361612345,12.2396604134183,Surface,NoVessel
gm12_207d,Indeterminate,sk,11542.1,113.821761125499,115.091518124051,109.186293353797,101.853983379724,0.343916666666667,11.9677777457751,12.0984760499242,Surface,NoVessel
gm12_207d,Indeterminate,sk,11562.5,127.241232086384,126.632003559602,119.50551252157,100.54791535037,0.168433333333333,26.6933167360139,6.03054008044232,Surface,NoVessel
gm12_207d,Indeterminate,sk,11568.5,125.084800328153,124.876442767928,117.734551803988,100.819973417596,0.184066666666667,24.2648269105568,3.32582709306194,Surface,NoVessel
gm12_207d,Indeterminate,sk,1211.8,136.010902993956,138.893918774965,134.075868310415,120.153170632813,0.640466666666667,15.8577323611429,451.389041746242,Deep_Dive_Ascent,NoVessel
gm12_207d,Indeterminate,skp,12678.2,129.566137061963,127.09080776384,113.956831114572,105.551468333404,0.0274833333333333,24.014668728559,4.58477868300271,Surface,NoVessel
gm12_207d,Indeterminate,skp,12681.9,125.954000674238,123.728215901014,110.911755971407,105.421429566062,0.0313166666666667,20.5325711081763,4.1821217148932,Surface,NoVessel
gm12_207d,Indeterminate,skp,12686.4,124.868080035229,122.928656887457,110.148672613071,109.415386371377,0.0337333333333333,15.4526936638524,2.87932147232737,Surface,NoVessel
gm12_207d,Indeterminate,skp,12695.4,128.704579393242,126.232294294602,113.422384455747,105.74306141162,0.0296333333333333,22.9615179816216,2.64679247091165,Surface,NoVessel
gm12_207d,Indeterminate,skp,12700,130.01967327747,126.385821209724,113.949572283918,104.620822928033,0.0247166666666667,25.3988503494373,4.08732960332502,Surface,NoVessel
gm12_207d,Indeterminate,skp,12701.6,131.753777379894,129.121539428694,116.067415021484,107.439520624812,0.027,24.3142567550824,4.18679793688581,Surface,NoVessel
gm12_207d,Indeterminate,skp,12728.3,125.578742190759,122.384664707176,109.142188245269,108.894407188951,0.0227166666666667,16.6843350018081,4.15973253606971,Surface,NoVessel
gm12_207d,Indeterminate,skp,12732,124.476182919101,120.704663313898,107.471982211788,107.282070555564,0.0199333333333333,17.194112363537,4.02907124700592,Surface,NoVessel
gm12_207d,Indeterminate,skp,12737.1,129.026932416867,126.977698824704,115.542942713055,106.966305098185,0.0448333333333333,22.0606273186822,2.50227859838373,Surface,NoVessel
gm12_207d,Indeterminate,skp,13004.9,132.564398950614,129.082822472759,119.069093173497,107.055121317384,0.0447166666666667,25.5092776332307,3.98171940042694,Surface,NoVessel
gm12_207d,Indeterminate,skp,13009.2,125.859862975518,122.791455093612,112.789800123288,103.227159612226,0.0493166666666667,22.6327033632927,4.01160093015626,Surface,NoVessel
gm12_207d,Indeterminate,sk,13235,116.134430221593,116.024154903454,108.419289308443,114.016081660528,0.169233333333333,2.11834856106567,4.29049825948988,Surface,NoVessel
